id,name,text,trans
0000000000000,プロデューサー,……なぁ結華、少し雑談をいいか？,Hey Yuika... Mind if we talk for a bit?
1007002020010,結華,"いつから許可制になったのー？
遠慮なくどうぞですよー","Since when do you need my pemission for something
like that? Just go right ahead～"
0000000000000,プロデューサー,"……あのさ。今回のことで、
みんなの気持ちが聞けたの、嬉しかったんだ","You know... About what happened earlier...
I'm glad to hear what everyone was feeling."
1007002020020,結華,……,.........
0000000000000,プロデューサー,"みんな対俺って意味でも、みんな対みんなって意味でも、
前より踏み込めたんじゃないかって思ってさ","When everyone faced each other...
And when everyone faced me...
I felt that we all got closer more than ever."
1007002020030,結華,……,.........
0000000000000,プロデューサー,だから……えーと……,So... Uh...
1007002020040,結華,……,.........
1007002020050,結華,……それ、みんなにかこつけて三峰個人に言ってるでしょ,"...About that. You're actually talking about
""Mitsumine"" rather than about ""everyone."""
0000000000000,プロデューサー,えっ……,Um...
1007002020060,結華,"Ｐたんはさぁ……
人の繊細なところを遠慮なくぶち抜いてくるよねぇ……","You know, P-tan... you really have no tact when it
comes to pointing things out, do you?"
0000000000000,プロデューサー,……それ、二回目だな……,...You said that before...
1007002020070,結華,"言ったのは二回目～
でも思ったのはそれだけで済むかな～？","Yup, it's the second time I've said it～
You stiiill don't get it～? Even after I've already
said it once?"
0000000000000,プロデューサー,うっ……すまん……,S-Sorry...
1007002020080,結華,あはは、まぁヘコまないでよ,"Ahaha, no need to be all glum!"
1007002020090,結華,"──三峰はねー、割とそういうの、
困っちゃうなぁって感じるタイプだと思ってるわけ","──About that... Mitsumine is... the type who
thinks she's difficult to get close to."
1007002020100,結華,"知られたくないものは知られたくないし、
見せたくないものとか絶対隠しておきたい","I don't let people know what I don't want them
to know, and I hide what I don't want them to see."
1007002020110,結華,……でもねぇ、人にそのスタンス取られると,...So when a certain someone took up a stance like that...
1007002020120,結華,"『強がってるのなんか丸わかりだから早く吐きなさい！』
って気持ちがするんだなぁって、今回、わかっちゃった","I thought ""You can't keep it bottled up like that
forever, so spit it out!"" It's as if I realized it myself
too."
1007002020130,結華,……まったく厄介だよねぇ,"...It's a huge pain, isn't it?"
0000000000000,プロデューサー,結華、それは……,"Yuika, does that mean..."
0000000000000,プロデューサー,……歩み寄り宣言、か？,...you're ready to open up?
1007002020140,結華,"えー？
三峰、難しいことわかんな～い","Ehhh? This simple Mitsumine doesn't understand
what you're trying to saaay～"
1007002020150,結華,"……とかは冗談としても
歩み寄りなんて人聞き悪いよね、人が離れてるみたいにさ","...well, even if I don't mean it like that, you're asking
a lot from someone who puts others behind walls."
0000000000000,プロデューサー,"そ、そういうつもりじゃなくてだな……！
……もっと頼ったりしてくれたら嬉しいなと……","I-I don't mean for that at all though...!
It's just... I'd be happy if you can rely on
me a bit more..."
1007002020160,結華,"今でも結構頼ってるのになー？
三峰、甘えのパラメーターに極振りなのになー？","I rely on you a quite lot already, don't I?
Mitsumine had her charm stat maxed out
just to get you to spoil her～"
0000000000000,プロデューサー,……誤魔化そうとしてるだろ,...Now you're just dodging the topic.
1007002020170,結華,"……えへへ
そういうとこわかってくれるから好きよ、Ｐたん","...Ehehe～
I like that you understand that, P-tan."
0000000000000,プロデューサー,……,......
1007002020180,結華,"あ、納得してない顔だ
ほんっと頑固～","Wow, someone's not satisfied.
You really aren't letting me go～"
1007002020190,結華,"……でもまぁ、プラスに考えてくれればさ？
Ｐたんは三峰のそういうとこ見抜けるわけで","...But okay, why don't you think of it like this?
P-tan is able to see through Mitsumine."
1007002020200,結華,……三峰も、見抜かれることを許してるわけで,"...But that's only because Mitsumine allows it to
happen."
1007002020210,結華,"今はそれで一旦おっけーしてほしいなー、なんて
思ったりしちゃいます",I think that's all I can say for the time being.
1007002020220,結華,……そんな感じで、どう？,...Are you fine with this answer for now?
info,produce_events/100700202.json,
Translator,Lewdacriz,
