id,name,text,trans
0000000000000,プロデューサー,"──やったな小糸！
これで次は……決勝だ！","ーWay to go, Koito!
Now all that's left are...the finals!"
6022003050010,小糸,"ぷ、プロデューサーさん……！
よ、喜びすぎですよ……！","P-Producer-san...!
Y-You're celebrating way too much...!"
0000000000000,プロデューサー,"あ、いや……すまん
つい……","Ah, apologies. 
I couldn't help it..."
0000000000000,プロデューサー,"…………
『次』があるのが、嬉しくてな","...
I'm just glad there's a next time. "
6022003050020,小糸,……プロデューサーさん……,...Producer-san...
0000000000000,プロデューサー,"だけど、小糸が進もうとする限り、
ずっと……次はあるんだよな","After all, as long as you keep moving forwards, 
there will always be a next time. Right, Koito?"
6022003050030,小糸,"……！
……そうかもしれないです","...!
...That's right."
6022003050040,小糸,"わ、わたし……
優勝して、その、先も──","I-I...
I want to win...and even after thatー"
6022003050050,小糸,もっとずっと、進んでいきますよ……！,"I want to keep progressing more and more, forever...!"
info,produce_events/602200305.json,
Translator,ema,
