id,name,text,trans
4001058060010,ルカ,────────アハッ…………,────────Aha............
4001058060020,ルカ,…………アハハッ,............Hahaha.
0000000000000,プロデューサー,──────出れない、かもしれない,──────It seems like she won't be able to participate.
0000000000000,プロデューサー,"…………
ステージに出た時、頭が真っ白になった……みたいで……","............
Apparently... her mind went blank when she got
on stage..."
4001058060030,美琴,…………,............
0000000000000,プロデューサー,──────にちか、にちか……！,"──────Nichika, Nichika...!"
4001058060040,ルカ,ふふふっ……,Hehe...
4001058060050,美琴,"……
真っ白……？","......
Went blank......?"
0000000000000,プロデューサー,"歌詞が浮かんでこなくて
音程が合っているかわからなくなって……","She couldn't remember the lyrics, couldn't tell if her
pitch was off..."
4001058060060,美琴,……,......
0000000000000,プロデューサー,"そんなふうに言ってる。それから…………
………………美琴と立つステージに大穴を開けた","That's what she told me. Therefore......
............There was an empty spot next to you on stage."
4001058060070,美琴,"────
彼女のソロパートを代わりに歌っただけ","────
I only filled in her solo parts."
0000000000000,プロデューサー,"…………
美琴にはそう見えてる────そう思ってくれてるよな……","............
That's how it looked to you──── so you took care
of that for her..."
0000000000000,プロデューサー,"視聴者にも、そういう演出だって受け取られてる……
ステージに穴なんて開いてない。美琴の機転のおかげだよ","The audience also interpreted that as scripted...
To them, there wasn't any empty spot on the stage.
All thanks to your quick wit, Mikoto."
4001058060080,美琴,……,......
0000000000000,プロデューサー,…………でも、にちかの中ではそうじゃない,"......However, Nichika didn't think the same."
0000000000000,プロデューサー,"──────にちか
開けてくれないか──────","──────Nichika.
Can you open the door, please?──────"
0000000000000,プロデューサー,"ちゃんと歌えて実力を示せる大事なステージで……
許されないミスをした","During an important performance where you two
could sing properly and show your ability, she made an
unforgivable mistake."
0000000000000,プロデューサー,…………にちかにとってはたぶん、それが事実なんだ,......That's probably the reality that Nichika saw.
4001058060090,美琴,……,......
4001058060100,にちか,────la la la…………ah────,────la la la............ah────
4001058060110,美琴,"……
たまたまそうだった","......
It was just an accident."
4001058060120,美琴,"ということはない？
……緊張していたとか、体調が悪かったとか","Wasn't that all it was?
...She didn't get nervous or fall ill or anything."
0000000000000,プロデューサー,"……
そういうこともあるかもしれない。けど────","......
That might be true. However────"
0000000000000,プロデューサー,"──────しばらく前から
ちょっと気になることはあって……",──────Something has been troubling her for a while...
4001058060130,美琴,……,......
0000000000000,プロデューサー,"…………このまま大事なトリビュートギグに出て
万が一にも今回みたいなことになったら","......If she performs for the tribute gig, and in the
worst case scenario, something like this happens"
0000000000000,プロデューサー,"────美琴にも八雲なみさんにも顔向けできない
そういう気持ちが強いんだと思う","────she's scared that she won't be able to face
you, or Nami Yakumo, I assume."
4001058060140,にちか,──────ah────……あー…………,──────ah────......a............
4001058060150,ルカ,ふふふふっ…………,Hahahaha......
4001058060160,美琴,…………どうして？,......Why?
4001058060170,美琴,"……ステージとか……八雲さんに申し訳ないというのなら
わかるけれど","...If she feels apologetic about the performance... or
to Yakumo-san, I'd understand, but me?"
0000000000000,プロデューサー,…………,............
0000000000000,プロデューサー,────にちか……！,────Nichika...!
