id,name,text,trans
0000000000000,教師,"────夏休みに入るわけだが
みんな気を緩めて羽目を外さないように","──Summer vacation is upon us.
I hope you all can use this time to relax and let your hair down."
0000000000000,教師,"課題はもちろん自主学習を進めるんだぞ
今からしっかり将来を見据えて──……","You will, of course, have self-study assignments to complete. 
Keep these in mind as you're looking ahead to your future──..."
2022007010010,小糸,…………,......
2022007010020,小糸,…………はぁ……はぁ……,......*pant*...*pant*.......
2022007010030,小糸,…………！,...!
2022007010040,小糸,……ん……ん……,...*glug*...*glug*...
2022007010050,小糸,──ぷはぁ…………！,Phaw...!
0000000000000,プロデューサー,"はは、いい飲みっぷりだな
小糸","Staying hydrated, 
Koito?"
2022007010060,小糸,"あ……
ぷ、プロデューサーさん……！","Ah...
P-Producer-san...!"
2022007010070,小糸,"す、すみません
走ってきたから……","S-Sorry...
I ran all the way here..."
0000000000000,プロデューサー,"いいよ、外、暑かっただろ？
走って来なくてもよかったのに","That's alright. Though, isn't it hot out?
You didn't need to run."
2022007010080,小糸,は、はい……,Y-Yeah...
2022007010090,小糸,"でも……なんだか
居ても立っても居られなくて","But for some reason I...
I just couldn't sit still."
0000000000000,プロデューサー,……？,...?
2022007010100,小糸,この夏休みは、色々な挑戦をしようって……,I was thinking about really challenging myself this summer break...
2022007010110,小糸,"少し前からプロデューサーさんも
言ってくれたじゃないですか","Didn't you say something similar before, Producer-san?"
0000000000000,プロデューサー,"ああ
だから今日はその予定を立てようって話だったろ？","That's right. 
Didn't we talk about creating a schedule of sorts?"
2022007010120,小糸,"は、はい……！
わたしも早く……予定が立てたくて","Y-Yeah...!
I wanted to make one as soon as possible."
2022007010130,小糸,"もう、夏休みも始まっちゃうって
……そう思ったら…………","Since summer vacation's just starting...
it's got me thinking..."
0000000000000,プロデューサー,"はは……そうか
うん、やる気十分って感じだな","Haha, is that so?
Somebody's motivated."
2022007010140,小糸,あ、当たり前じゃないですか……！,"Ah, naturally...!"
0000000000000,プロデューサー,"よし、それじゃあ具体的なことを話そう
小糸たちは夏休み、いつからだっけ？","Well then, let's talk details. 
When does your summer vacation officially begin?"
2022007010150,小糸,え、えっと……,L-Let's see...
2022007010160,小糸,"再来週からです
夏期講習の予定表とかも、持ってきました！","Starting the week after next. 
I brought the schedule for summer school too!"
0000000000000,プロデューサー,"おお、準備がいいな
助かるよ","Oh, you came prepared!
Nice work."
2022007010170,小糸,"お仕事の予定とかが……もしも入ったら
少しは調整できると思います","Depending on the set work schedule...
I think we can make some adjustments!"
2022007010180,小糸,"お、お母さんとも
相談しなきゃですけど……",But I'll have to check it with my mother first...
0000000000000,プロデューサー,"……うん
そうだな","...Of course,
That's fine."
0000000000000,プロデューサー,しっかり相談して決めよう,We'll run it by her before deciding.
0000000000000,プロデューサー,"かなり忙しい夏休みになりそうだけど
小糸、大丈夫か？","This will be a packed summer vacation, though...
Is that really alright, Koito?"
