id,name,text,trans
6901001090010,はづき,"プロデューサーさん！
『W.I.N.G.』優勝、本当におめでとうございます！","Producer!
Big congratulations on your idol winning W.I.N.G.!"
6901001090020,はづき,"私も会場で見てたんですけど、
発表の瞬間、思わず大声を出しちゃいましたよ！",I was watching from the audience like you were. When they announced the results I screamed without even thinking!
6901001090030,はづき,"今もまだ興奮しちゃってて、
今日はもう眠れそうにありません！","I'm still full of excitement, I don't think I'll even be able to sleep tonight!"
0000000000000,プロデューサー,ありがとうございます、はづきさん！,"Hazuki, thank you so much!"
6902001090010,社長,"本当によくやった
期待以上の結果を出してくれたな","You've done a very fine job.
These results have far exceeded my expectations. "
0000000000000,プロデューサー,社長も……ありがとうございます！,"President, too... Thank you so much!"
6901001090040,はづき,"ふふ。私と社長も会場に来てましたけど、
すごかったですよ",Eheh. The president and I were both watching from the audience. It was incredible.
6901001090050,はづき,"優勝したってわかった瞬間、社長が泣いてしまって……
ステージをほとんど見れていませんでしたから",As soon as we knew she won the president started crying so hard he could barely see the stage through his tears.
6902001090020,社長,"こ、こら！
彼の前でそういうことを言うな！","H-hush, you!
Don't bring up stuff like that in front of him!"
6901001090060,はづき,"それだけ優勝したのを
喜んでたってことじゃないですか",I think that detail alone shows you how happy the president is about her win.
6902001090030,社長,そ、それはそうだが……,"W-well, you are correct..."
0000000000000,プロデューサー,社長、本当にありがとうございます！,"President, thank you very much!"
6902001090040,社長,"……とにかく。もっと礼を言うべき相手、
いや、祝うべき相手がいるんじゃないか","...Moving on. I think there's someone else you need to be thanking. Or rather, congratulating."
0000000000000,プロデューサー,"……そうですね
今日の主役は、他でもない彼女ですから","...Of course. We wouldn't even be celebrating right now if it weren't for her.
"
6902001090050,社長,"なら、私たちのことは気にせず
早く行ってこい","Well, don't mind us.
Go and see her!"
6901001090070,はづき,"彼女のこと、いっぱい
褒めてあげてくださいねー！","Make sure to shower her with lots and lots of praise!
"
0000000000000,プロデューサー,はい！　もちろんです！,"Yes! Absolutely! "
0000000000000,プロデューサー,智代子、お疲れ様,"Chiyoko, good job."
6010001090010,智代子,あ！　プロデューサーさん！,Ah! Producer!
0000000000000,プロデューサー,はは、嬉しそうだな,"Haha, you seem happy."
6010001090020,智代子,"もちろん、すっごく嬉しいです！
だって私たち、優勝したんですよ！","Of course, I'm super happy!
After all, we won!"
0000000000000,プロデューサー,"ああ、そうだな。俺も本当に嬉しいよ
改めて、優勝おめでとう！","Yes, you're right. I'm really happy too.
Again, congratulations on your victory!"
6010001090030,智代子,"はい！
ありがとうございます","Yes!
Thank you."
6010001090040,智代子,"……なんだか、ここまで来るのが
あっという間だったような気がします",...It sort of feels like it all went by in the blink of an eye.
6010001090050,智代子,"ちょっと前まで
本当にチョコアイドルでいいのか悩んでたのに……","Even though not too long ago, I was worried about if it was really okay for me to be a chocolate idol..."
0000000000000,プロデューサー,"そんなこともあったか……
チョコアイドル、続けてきてよかったな","So that sort of thing happened...?
It's good that you continued working as a chocolate idol."
6010001090060,智代子,はい！,Yes!
6010001090070,智代子,……でも、少し不思議な気分です,"...But, this feeling is a little mysterious."
0000000000000,プロデューサー,ん？　どうした？,Hm? What's wrong?
6010001090080,智代子,"もしプロデューサーさんに会えてなかったり、
プロデューサーさんが違う子をプロデュースしてたら……","If I had never met you, and you produced a different girl..."
6010001090090,智代子,私、どうなってたのかなって……,I wonder where I would be now...
0000000000000,プロデューサー,突然だな,That's sudden.
6010001090100,智代子,"だって、ひとりでチョコアイドルやってたら、
途中で諦めちゃってたかもしれないですもん！","I mean, if I was all alone, I might have stopped being a chocolate idol halfway through!"
6010001090110,智代子,……ちょっと悩んだりもしましたけど,...Even though I was a little bit worried...
6010001090120,智代子,"今はたくさんの人に知ってもらえて、
『W.I.N.G.』でも優勝できました","Now a lot of people know about me, and I even was able to win W.I.N.G."
0000000000000,プロデューサー,それは智代子が頑張ったから……,It's because you worked so hard...
6010001090130,智代子,いえ！　それだけじゃありません！,No! It wasn't just that!
6010001090140,智代子,"ここまで来れたのは、チョコアイドルの私を認めてくれた
プロデューサーさんの力があってこそですっ",I was able to come this far because of my producer who recognized me as a chocolate idol and gave me strength.
6010001090150,智代子,"プロデューサーさんがいなかったら、私……
こんなに頑張れてなかったと思います","If you weren't here, I...
I don't think I would've been able to try my best."
6010001090160,智代子,"……だから、プロデューサーさん
改めて、ありがとうございます！","...So, Producer, thank you again!"
0000000000000,プロデューサー,"……智代子はきっと、ひとりでもチョコアイドルを
諦めたりなんかしなかっただろうし",...I'm sure you wouldn't have done anything like give up on being a chocolate idol if you were by yourself.
0000000000000,プロデューサー,俺がいなくても輝けるアイドルだ,You are an idol who can shine without me.
6010001090170,智代子,そんなことっ……！,That's not...!
0000000000000,プロデューサー,"でも、だからこそ言わせてくれ
……ここまで一緒に頑張ってくれてありがとう","However, let me say this.
...Thank you for doing your best together with me all this time."
6010001090180,智代子,"！　……プロデューサーさん……！
えへへ……なんだか照れちゃいますね……！","! ...Producer...!
Ehehe... this is sort of embarrassing...!"
6010001090190,智代子,"こんなにたくさん支えてもらったんだから
私も、プロデュースして良かったって思ってもらわなきゃ！","You've supported me so much, so I have to think that it's good that you're my producer!"
0000000000000,プロデューサー,"もう思ってるよ
智代子をプロデュースできて、本当に良かった","I think so, too.
I'm truly happy that I was able to produce you."
6010001090200,智代子,じゃあ、もっともっと思ってもらえるようにします！,"Well then, I'm going to make it so you think that more and more!"
0000000000000,プロデューサー,なら、俺も負けないように頑張らないとな！,"In that case, I'll have to do my best to not lose to you!"
6010001090210,智代子,えへへ……そうですね！,Ehehe... that's right!
