id,name,text,trans
6014001000210010,甘奈,うーん、終わったー！,Phew～! Finally finished with that!
0000000000000,プロデューサー,お疲れ、なんだかいい顔してるな,"Great job out there! 
You seem really happy right now."
6014001000210020,甘奈,"えへ、今回はかなりいい感じだったかな！
いつもみたいに上手くダンスできたと思うんだ☆","Ehe, it's because I did pretty well today! 
I think I was able to properly execute the dance 
steps just like how I usually do☆"
6014001000210030,甘奈,プロデューサーさんから見て、どーだった？,"Though, how did it look from your view, 
Producer-san?"
0000000000000,プロデューサー,ああ、明るい甘奈のいいところが出てたな,"Well, from my view, I could see your bright and 
cheerful side perfectly, Amana."
6014001000210040,甘奈,えへへ、だったら良かったかな☆,"Ehehe, if that's the case, then I guess I did pretty
well☆"
6014001000210050,甘奈,"番組に出ると
学ぶことがたくさんあるね！","When it comes to appearing on television, I guess the
highlight is all the learning you get along the way!"
0000000000000,プロデューサー,じゃあ、その学んだところを次に生かそう！,"If that's the case, let's put our learnings into action
the next time we get the chance!"
6014001000210060,甘奈,"うんっ！　それで番組を盛り上げて、
見てくれた人にいっぱい楽しんでもらうんだ☆","Yeah! If we do that, the broadcast will get super
fired up, and even more people will tune in and enjoy☆"
info,produce_communication_televisions/601400100021.json,
Translator,Yuzukicchi,
